2024-06-09 21:45:04,976	lasttry	INFO	{'train': {'log_interval': 200, 'eval_interval': 1000, 'seed': 1234, 'epochs': 10000, 'learning_rate': 0.0002, 'betas': [0.8, 0.99], 'eps': 1e-09, 'batch_size': 32, 'fp16_run': True, 'lr_decay': 0.999875, 'segment_size': 8192, 'init_lr_ratio': 1, 'warmup_epochs': 0, 'c_mel': 45, 'c_kl': 1.0}, 'data': {'training_files': 'filelists/fox_train_filelist.txt.cleaned', 'validation_files': 'filelists/fox_val_filelist.txt.cleaned', 'text_cleaners': ['korean_cleaners'], 'max_wav_value': 32768.0, 'sampling_rate': 22050, 'filter_length': 1024, 'hop_length': 256, 'win_length': 1024, 'n_mel_channels': 80, 'mel_fmin': 0.0, 'mel_fmax': None, 'add_blank': True, 'n_speakers': 0, 'cleaned_text': True}, 'model': {'inter_channels': 192, 'hidden_channels': 192, 'filter_channels': 768, 'n_heads': 2, 'n_layers': 6, 'kernel_size': 3, 'p_dropout': 0.1, 'resblock': '1', 'resblock_kernel_sizes': [3, 7, 11], 'resblock_dilation_sizes': [[1, 3, 5], [1, 3, 5], [1, 3, 5]], 'upsample_rates': [8, 8, 2, 2], 'upsample_initial_channel': 512, 'upsample_kernel_sizes': [16, 16, 4, 4], 'n_layers_q': 3, 'use_spectral_norm': False, 'gin_channels': 256}, 'speakers': ['수아', '미미르', '아린', '연화', '유화', '선배'], 'symbols': ['_', ',', '.', '!', '?', '…', '~', 'ㄱ', 'ㄴ', 'ㄷ', 'ㄹ', 'ㅁ', 'ㅂ', 'ㅅ', 'ㅇ', 'ㅈ', 'ㅊ', 'ㅋ', 'ㅌ', 'ㅍ', 'ㅎ', 'ㄲ', 'ㄸ', 'ㅃ', 'ㅆ', 'ㅉ', 'ㅏ', 'ㅓ', 'ㅗ', 'ㅜ', 'ㅡ', 'ㅣ', 'ㅐ', 'ㅔ', ' '], 'model_dir': 'checkpoints\\./lasttry'}
2024-06-09 21:45:06,441	lasttry	INFO	Loaded checkpoint 'checkpoints\./lasttry\G_0.pth' (iteration 1)
2024-06-09 21:45:06,522	lasttry	INFO	Loaded checkpoint 'checkpoints\./lasttry\D_0.pth' (iteration 1)
2024-06-09 21:45:28,549	lasttry	INFO	Train Epoch: 1 [0%]
2024-06-09 21:45:28,549	lasttry	INFO	[6.002836227416992, 6.001434803009033, 0.4502250850200653, 98.23471069335938, 4.7356767654418945, 158.26327514648438, 0, 0.0002]
2024-06-09 21:45:45,654	lasttry	INFO	Saving model and optimizer state at iteration 1 to checkpoints\./lasttry\G_0.pth
2024-06-09 21:45:45,828	lasttry	INFO	Saving model and optimizer state at iteration 1 to checkpoints\./lasttry\D_0.pth
2024-06-10 02:01:24,172	lasttry	INFO	{'train': {'log_interval': 200, 'eval_interval': 1000, 'seed': 1234, 'epochs': 10000, 'learning_rate': 0.001, 'betas': [0.8, 0.99], 'eps': 1e-09, 'batch_size': 8, 'fp16_run': True, 'lr_decay': 0.999875, 'segment_size': 8192, 'init_lr_ratio': 1, 'warmup_epochs': 0, 'c_mel': 45, 'c_kl': 1.0}, 'data': {'training_files': 'data/filelist_train_cleaned.txt', 'validation_files': 'data/filelist_val_cleaned.txt', 'text_cleaners': ['korean_cleaners'], 'max_wav_value': 32768.0, 'sampling_rate': 22050, 'filter_length': 1024, 'hop_length': 256, 'win_length': 1024, 'n_mel_channels': 80, 'mel_fmin': 0.0, 'mel_fmax': None, 'add_blank': True, 'n_speakers': 0, 'cleaned_text': True}, 'model': {'inter_channels': 192, 'hidden_channels': 192, 'filter_channels': 768, 'n_heads': 2, 'n_layers': 6, 'kernel_size': 3, 'p_dropout': 0.1, 'resblock': '1', 'resblock_kernel_sizes': [3, 7, 11], 'resblock_dilation_sizes': [[1, 3, 5], [1, 3, 5], [1, 3, 5]], 'upsample_rates': [8, 8, 2, 2], 'upsample_initial_channel': 512, 'upsample_kernel_sizes': [16, 16, 4, 4], 'n_layers_q': 3, 'use_spectral_norm': False, 'gin_channels': 256}, 'speakers': [], 'symbols': ['_', ',', '.', '!', '?', '…', '~', 'ㄱ', 'ㄴ', 'ㄷ', 'ㄹ', 'ㅁ', 'ㅂ', 'ㅅ', 'ㅇ', 'ㅈ', 'ㅊ', 'ㅋ', 'ㅌ', 'ㅍ', 'ㅎ', 'ㄲ', 'ㄸ', 'ㅃ', 'ㅆ', 'ㅉ', 'ㅏ', 'ㅓ', 'ㅗ', 'ㅜ', 'ㅡ', 'ㅣ', 'ㅐ', 'ㅔ', ' '], 'model_dir': 'checkpoints\\lasttry'}
2024-06-10 02:01:25,648	lasttry	INFO	Loaded checkpoint 'checkpoints\lasttry\G_0.pth' (iteration 1)
2024-06-10 02:01:25,730	lasttry	INFO	Loaded checkpoint 'checkpoints\lasttry\D_0.pth' (iteration 1)
2024-06-10 02:01:44,994	lasttry	INFO	Train Epoch: 1 [0%]
2024-06-10 02:01:44,995	lasttry	INFO	[6.002639293670654, 6.001431465148926, 0.48514729738235474, 93.37538146972656, 1.8850421905517578, 153.5299835205078, 0, 0.0002]
2024-06-10 02:02:01,685	lasttry	INFO	Saving model and optimizer state at iteration 1 to checkpoints\lasttry\G_0.pth
2024-06-10 02:02:01,889	lasttry	INFO	Saving model and optimizer state at iteration 1 to checkpoints\lasttry\D_0.pth
2024-06-10 02:04:13,221	lasttry	INFO	Train Epoch: 1 [16%]
2024-06-10 02:04:13,222	lasttry	INFO	[2.281608819961548, 2.467818260192871, 3.4272570610046387, 40.70036315917969, 2.1194703578948975, 1.8135788440704346, 200, 0.0002]
2024-06-10 02:06:02,480	lasttry	INFO	Train Epoch: 1 [31%]
2024-06-10 02:06:02,480	lasttry	INFO	[2.333794593811035, 2.0939738750457764, 2.88816237449646, 42.91495132446289, 2.294842481613159, 1.7101638317108154, 400, 0.0002]
2024-06-10 02:07:48,496	lasttry	INFO	Train Epoch: 1 [47%]
2024-06-10 02:07:48,497	lasttry	INFO	[1.988365650177002, 2.470670223236084, 4.684421539306641, 36.840213775634766, 2.0323235988616943, 1.6745737791061401, 600, 0.0002]
2024-06-10 02:09:37,157	lasttry	INFO	Train Epoch: 1 [62%]
2024-06-10 02:09:37,157	lasttry	INFO	[2.738579273223877, 1.9981435537338257, 2.2651524543762207, 29.89274024963379, 2.040872573852539, 1.3056522607803345, 800, 0.0002]
2024-06-10 02:11:21,585	lasttry	INFO	Train Epoch: 1 [78%]
2024-06-10 02:11:21,585	lasttry	INFO	[2.4946815967559814, 2.742462158203125, 4.0507893562316895, 34.723541259765625, 2.1136813163757324, 1.5873132944107056, 1000, 0.0002]
2024-06-10 02:11:37,065	lasttry	INFO	Saving model and optimizer state at iteration 1 to checkpoints\lasttry\G_1000.pth
2024-06-10 02:11:37,561	lasttry	INFO	Saving model and optimizer state at iteration 1 to checkpoints\lasttry\D_1000.pth
2024-06-10 02:13:22,396	lasttry	INFO	Train Epoch: 1 [93%]
2024-06-10 02:13:22,397	lasttry	INFO	[2.7106032371520996, 2.2763898372650146, 3.312608003616333, 33.064510345458984, 2.155951738357544, 1.3993635177612305, 1200, 0.0002]
2024-06-10 02:14:06,902	lasttry	INFO	====> Epoch: 1
2024-06-10 02:15:23,302	lasttry	INFO	Train Epoch: 2 [9%]
2024-06-10 02:15:23,303	lasttry	INFO	[2.6815075874328613, 1.9129680395126343, 2.64725399017334, 30.18724250793457, 2.1820921897888184, 1.4591395854949951, 1400, 0.000199975]
2024-06-10 02:17:08,289	lasttry	INFO	Train Epoch: 2 [24%]
2024-06-10 02:17:08,289	lasttry	INFO	[2.5312442779541016, 2.164003610610962, 3.3081018924713135, 35.0907096862793, 2.074455499649048, 1.445129632949829, 1600, 0.000199975]
2024-06-10 02:18:52,248	lasttry	INFO	Train Epoch: 2 [40%]
2024-06-10 02:18:52,248	lasttry	INFO	[2.779257297515869, 2.8541345596313477, 3.0231590270996094, 32.00434875488281, 2.0782012939453125, 1.0749671459197998, 1800, 0.000199975]
2024-06-10 02:20:35,890	lasttry	INFO	Train Epoch: 2 [55%]
2024-06-10 02:20:35,891	lasttry	INFO	[2.6591856479644775, 1.978226661682129, 2.074199676513672, 22.724143981933594, 2.2893152236938477, 0.6521967649459839, 2000, 0.000199975]
2024-06-10 02:20:52,543	lasttry	INFO	Saving model and optimizer state at iteration 2 to checkpoints\lasttry\G_2000.pth
2024-06-10 02:20:53,196	lasttry	INFO	Saving model and optimizer state at iteration 2 to checkpoints\lasttry\D_2000.pth
2024-06-10 02:22:39,039	lasttry	INFO	Train Epoch: 2 [71%]
2024-06-10 02:22:39,039	lasttry	INFO	[2.5241105556488037, 2.1604695320129395, 2.89823317527771, 30.250301361083984, 2.1116139888763428, 1.22872793674469, 2200, 0.000199975]
2024-06-10 02:24:22,041	lasttry	INFO	Train Epoch: 2 [86%]
2024-06-10 02:24:22,041	lasttry	INFO	[2.5996670722961426, 1.9931071996688843, 2.783071994781494, 28.004657745361328, 2.091583728790283, 1.2033751010894775, 2400, 0.000199975]
2024-06-10 02:25:50,083	lasttry	INFO	====> Epoch: 2
2024-06-10 02:26:20,030	lasttry	INFO	Train Epoch: 3 [2%]
2024-06-10 02:26:20,031	lasttry	INFO	[2.519138813018799, 1.9180201292037964, 2.9964802265167236, 27.533403396606445, 2.1294562816619873, 1.6705950498580933, 2600, 0.000199950003125]
2024-06-10 02:28:02,234	lasttry	INFO	Train Epoch: 3 [18%]
2024-06-10 02:28:02,235	lasttry	INFO	[2.5159764289855957, 2.2529449462890625, 3.065533399581909, 29.932771682739258, 2.070629835128784, 1.230913519859314, 2800, 0.000199950003125]
2024-06-10 02:29:44,237	lasttry	INFO	Train Epoch: 3 [33%]
2024-06-10 02:29:44,238	lasttry	INFO	[2.6130266189575195, 2.1625115871429443, 3.438059091567993, 32.1434440612793, 2.0260396003723145, 1.1983118057250977, 3000, 0.000199950003125]
2024-06-10 02:30:00,143	lasttry	INFO	Saving model and optimizer state at iteration 3 to checkpoints\lasttry\G_3000.pth
2024-06-10 02:30:00,627	lasttry	INFO	Saving model and optimizer state at iteration 3 to checkpoints\lasttry\D_3000.pth
2024-06-10 02:31:45,237	lasttry	INFO	Train Epoch: 3 [49%]
2024-06-10 02:31:45,237	lasttry	INFO	[2.6957669258117676, 1.9996469020843506, 2.6072583198547363, 28.489484786987305, 2.0154459476470947, 1.5492202043533325, 3200, 0.000199950003125]
2024-06-10 02:33:30,586	lasttry	INFO	Train Epoch: 3 [64%]
2024-06-10 02:33:30,586	lasttry	INFO	[2.5681400299072266, 2.355238199234009, 3.9892046451568604, 30.724885940551758, 2.140061378479004, 1.7922813892364502, 3400, 0.000199950003125]
2024-06-10 02:35:13,450	lasttry	INFO	Train Epoch: 3 [80%]
2024-06-10 02:35:13,450	lasttry	INFO	[2.5879578590393066, 1.9380970001220703, 2.7811572551727295, 28.80193328857422, 2.118542194366455, 1.7896814346313477, 3600, 0.000199950003125]
2024-06-10 02:36:56,000	lasttry	INFO	Train Epoch: 3 [95%]
2024-06-10 02:36:56,000	lasttry	INFO	[2.7702853679656982, 1.8265293836593628, 1.6107425689697266, 20.662378311157227, 2.113250255584717, 1.706087589263916, 3800, 0.000199950003125]
2024-06-10 02:37:27,659	lasttry	INFO	====> Epoch: 3
2024-06-10 02:39:16,199	lasttry	INFO	{'train': {'log_interval': 200, 'eval_interval': 1000, 'seed': 1234, 'epochs': 10000, 'learning_rate': 0.0005, 'betas': [0.8, 0.99], 'eps': 1e-09, 'batch_size': 8, 'fp16_run': True, 'lr_decay': 0.999875, 'segment_size': 8192, 'init_lr_ratio': 1, 'warmup_epochs': 0, 'c_mel': 45, 'c_kl': 1.0}, 'data': {'training_files': 'data/filelist_train_cleaned.txt', 'validation_files': 'data/filelist_val_cleaned.txt', 'text_cleaners': ['korean_cleaners'], 'max_wav_value': 32768.0, 'sampling_rate': 22050, 'filter_length': 1024, 'hop_length': 256, 'win_length': 1024, 'n_mel_channels': 80, 'mel_fmin': 0.0, 'mel_fmax': None, 'add_blank': True, 'n_speakers': 0, 'cleaned_text': True}, 'model': {'inter_channels': 192, 'hidden_channels': 192, 'filter_channels': 768, 'n_heads': 2, 'n_layers': 6, 'kernel_size': 3, 'p_dropout': 0.1, 'resblock': '1', 'resblock_kernel_sizes': [3, 7, 11], 'resblock_dilation_sizes': [[1, 3, 5], [1, 3, 5], [1, 3, 5]], 'upsample_rates': [8, 8, 2, 2], 'upsample_initial_channel': 512, 'upsample_kernel_sizes': [16, 16, 4, 4], 'n_layers_q': 3, 'use_spectral_norm': False, 'gin_channels': 256}, 'speakers': [], 'symbols': ['_', ',', '.', '!', '?', '…', '~', 'ㄱ', 'ㄴ', 'ㄷ', 'ㄹ', 'ㅁ', 'ㅂ', 'ㅅ', 'ㅇ', 'ㅈ', 'ㅊ', 'ㅋ', 'ㅌ', 'ㅍ', 'ㅎ', 'ㄲ', 'ㄸ', 'ㅃ', 'ㅆ', 'ㅉ', 'ㅏ', 'ㅓ', 'ㅗ', 'ㅜ', 'ㅡ', 'ㅣ', 'ㅐ', 'ㅔ', ' '], 'model_dir': 'checkpoints\\lasttry'}
2024-06-10 02:39:18,162	lasttry	INFO	Loaded checkpoint 'checkpoints\lasttry\G_3000.pth' (iteration 3)
2024-06-10 02:39:18,466	lasttry	INFO	Loaded checkpoint 'checkpoints\lasttry\D_3000.pth' (iteration 3)
2024-06-10 02:40:03,735	lasttry	INFO	Train Epoch: 3 [2%]
2024-06-10 02:40:03,736	lasttry	INFO	[2.674962043762207, 1.9883534908294678, 2.6551785469055176, 27.67249298095703, 2.1713345050811768, 1.5700374841690063, 2600, 0.00019992500937460937]
2024-06-10 02:42:11,611	lasttry	INFO	Train Epoch: 3 [18%]
2024-06-10 02:42:11,612	lasttry	INFO	[2.7128424644470215, 2.170187473297119, 2.4860992431640625, 27.5816707611084, 2.0813395977020264, 1.4990941286087036, 2800, 0.00019992500937460937]
2024-06-10 02:44:09,185	lasttry	INFO	Train Epoch: 3 [33%]
2024-06-10 02:44:09,185	lasttry	INFO	[2.654684543609619, 1.984036922454834, 2.3817083835601807, 24.86822509765625, 2.0260026454925537, 1.736855149269104, 3000, 0.00019992500937460937]
2024-06-10 02:44:31,047	lasttry	INFO	Saving model and optimizer state at iteration 3 to checkpoints\lasttry\G_3000.pth
2024-06-10 02:44:31,584	lasttry	INFO	Saving model and optimizer state at iteration 3 to checkpoints\lasttry\D_3000.pth
2024-06-10 02:46:26,978	lasttry	INFO	Train Epoch: 3 [49%]
2024-06-10 02:46:26,978	lasttry	INFO	[2.928838014602661, 1.965465784072876, 1.598307490348816, 23.286365509033203, 2.0206122398376465, 1.649787425994873, 3200, 0.00019992500937460937]
2024-06-10 02:48:21,463	lasttry	INFO	Train Epoch: 3 [64%]
2024-06-10 02:48:21,463	lasttry	INFO	[2.4204962253570557, 2.241248607635498, 3.2552857398986816, 28.68087387084961, 2.1518678665161133, 1.422704815864563, 3400, 0.00019992500937460937]
2024-06-10 02:50:13,217	lasttry	INFO	Train Epoch: 3 [80%]
2024-06-10 02:50:13,217	lasttry	INFO	[2.9506399631500244, 1.8388845920562744, 1.9539164304733276, 20.668582916259766, 2.116250514984131, 1.7632707357406616, 3600, 0.00019992500937460937]
2024-06-10 02:52:08,041	lasttry	INFO	Train Epoch: 3 [95%]
2024-06-10 02:52:08,041	lasttry	INFO	[2.7914323806762695, 1.8922919034957886, 2.111950159072876, 23.227506637573242, 2.0881361961364746, 1.8961554765701294, 3800, 0.00019992500937460937]
2024-06-10 02:52:41,732	lasttry	INFO	====> Epoch: 3
2024-06-10 02:54:11,874	lasttry	INFO	Train Epoch: 4 [11%]
2024-06-10 02:54:11,875	lasttry	INFO	[2.715412139892578, 1.6455228328704834, 2.031254291534424, 22.375877380371094, 2.2202069759368896, 1.6257530450820923, 4000, 0.00019990001874843754]
2024-06-10 02:54:28,176	lasttry	INFO	Saving model and optimizer state at iteration 4 to checkpoints\lasttry\G_4000.pth
2024-06-10 02:54:28,711	lasttry	INFO	Saving model and optimizer state at iteration 4 to checkpoints\lasttry\D_4000.pth
2024-06-10 02:56:21,316	lasttry	INFO	Train Epoch: 4 [26%]
2024-06-10 02:56:21,316	lasttry	INFO	[2.737485647201538, 1.9309593439102173, 2.0982372760772705, 24.873390197753906, 2.0936455726623535, 1.962915301322937, 4200, 0.00019990001874843754]
2024-06-10 02:58:14,071	lasttry	INFO	Train Epoch: 4 [42%]
2024-06-10 02:58:14,072	lasttry	INFO	[2.5465052127838135, 1.7008799314498901, 2.8886497020721436, 26.151180267333984, 2.0653836727142334, 1.6331144571304321, 4400, 0.00019990001874843754]
2024-06-10 03:00:03,132	lasttry	INFO	Train Epoch: 4 [57%]
2024-06-10 03:00:03,132	lasttry	INFO	[2.7127742767333984, 1.9078786373138428, 2.496882438659668, 25.421539306640625, 2.199934959411621, 1.2712758779525757, 4600, 0.00019990001874843754]
2024-06-10 03:01:51,971	lasttry	INFO	Train Epoch: 4 [73%]
2024-06-10 03:01:51,971	lasttry	INFO	[2.894622564315796, 1.8566149473190308, 1.9026685953140259, 24.953792572021484, 2.172034502029419, 1.4070250988006592, 4800, 0.00019990001874843754]
2024-06-10 03:03:44,671	lasttry	INFO	Train Epoch: 4 [89%]
2024-06-10 03:03:44,671	lasttry	INFO	[2.622866153717041, 2.0686724185943604, 2.7820420265197754, 25.868165969848633, 2.0391058921813965, 1.5836031436920166, 5000, 0.00019990001874843754]
2024-06-10 03:04:00,750	lasttry	INFO	Saving model and optimizer state at iteration 4 to checkpoints\lasttry\G_5000.pth
2024-06-10 03:04:01,271	lasttry	INFO	Saving model and optimizer state at iteration 4 to checkpoints\lasttry\D_5000.pth
2024-06-10 03:05:23,443	lasttry	INFO	====> Epoch: 4
2024-06-10 03:06:06,839	lasttry	INFO	Train Epoch: 5 [4%]
2024-06-10 03:06:06,840	lasttry	INFO	[2.954286813735962, 1.9074156284332275, 0.8378956317901611, 16.06586265563965, 2.20936918258667, 1.342505931854248, 5200, 0.00019987503124609398]
2024-06-10 03:07:55,338	lasttry	INFO	Train Epoch: 5 [20%]
2024-06-10 03:07:55,339	lasttry	INFO	[3.0743532180786133, 1.9081814289093018, 1.7667059898376465, 22.792272567749023, 2.17075777053833, 1.5910178422927856, 5400, 0.00019987503124609398]
2024-06-10 03:09:48,569	lasttry	INFO	Train Epoch: 5 [35%]
2024-06-10 03:09:48,569	lasttry	INFO	[2.6937501430511475, 2.0413341522216797, 2.8394172191619873, 24.225772857666016, 2.17852520942688, 1.7290629148483276, 5600, 0.00019987503124609398]
2024-06-10 03:11:36,522	lasttry	INFO	Train Epoch: 5 [51%]
2024-06-10 03:11:36,522	lasttry	INFO	[2.6939568519592285, 2.0143883228302, 2.444398880004883, 23.380924224853516, 2.130316734313965, 1.2038437128067017, 5800, 0.00019987503124609398]
2024-06-10 03:13:25,057	lasttry	INFO	Train Epoch: 5 [66%]
2024-06-10 03:13:25,057	lasttry	INFO	[2.6643786430358887, 1.9012550115585327, 2.3254685401916504, 24.276161193847656, 2.1063332557678223, 1.6131712198257446, 6000, 0.00019987503124609398]
2024-06-10 03:13:42,528	lasttry	INFO	Saving model and optimizer state at iteration 5 to checkpoints\lasttry\G_6000.pth
2024-06-10 03:13:43,018	lasttry	INFO	Saving model and optimizer state at iteration 5 to checkpoints\lasttry\D_6000.pth
2024-06-10 03:15:38,419	lasttry	INFO	Train Epoch: 5 [82%]
2024-06-10 03:15:38,419	lasttry	INFO	[2.9702417850494385, 2.1155877113342285, 2.21781325340271, 21.877605438232422, 2.2555408477783203, 1.9322015047073364, 6200, 0.00019987503124609398]
2024-06-10 03:17:26,870	lasttry	INFO	Train Epoch: 5 [97%]
2024-06-10 03:17:26,870	lasttry	INFO	[2.8395748138427734, 1.8173158168792725, 1.3810033798217773, 21.532697677612305, 2.08262300491333, 1.1685758829116821, 6400, 0.00019987503124609398]
2024-06-10 03:17:45,728	lasttry	INFO	====> Epoch: 5
2024-06-10 03:19:30,338	lasttry	INFO	Train Epoch: 6 [13%]
2024-06-10 03:19:30,338	lasttry	INFO	[2.64420747756958, 2.166576623916626, 2.4397711753845215, 21.84964942932129, 2.058015823364258, 1.9815597534179688, 6600, 0.0001998500468671882]
2024-06-10 03:21:22,368	lasttry	INFO	Train Epoch: 6 [28%]
2024-06-10 03:21:22,368	lasttry	INFO	[2.783475875854492, 1.9019019603729248, 2.0465075969696045, 21.472366333007812, 1.9702028036117554, 1.842354655265808, 6800, 0.0001998500468671882]
2024-06-10 03:23:10,409	lasttry	INFO	Train Epoch: 6 [44%]
2024-06-10 03:23:10,409	lasttry	INFO	[2.6441571712493896, 1.856490969657898, 2.4270896911621094, 23.247718811035156, 2.1943726539611816, 1.5103821754455566, 7000, 0.0001998500468671882]
2024-06-10 03:23:27,096	lasttry	INFO	Saving model and optimizer state at iteration 6 to checkpoints\lasttry\G_7000.pth
2024-06-10 03:23:27,593	lasttry	INFO	Saving model and optimizer state at iteration 6 to checkpoints\lasttry\D_7000.pth
2024-06-10 03:25:16,200	lasttry	INFO	Train Epoch: 6 [59%]
2024-06-10 03:25:16,200	lasttry	INFO	[2.576828718185425, 2.3989758491516113, 3.35986590385437, 25.599472045898438, 2.1535212993621826, 1.2179018259048462, 7200, 0.0001998500468671882]
2024-06-10 03:27:08,318	lasttry	INFO	Train Epoch: 6 [75%]
2024-06-10 03:27:08,318	lasttry	INFO	[2.563662052154541, 2.0456204414367676, 3.1051828861236572, 27.320768356323242, 2.142592191696167, 1.5960357189178467, 7400, 0.0001998500468671882]
2024-06-10 03:28:56,687	lasttry	INFO	Train Epoch: 6 [91%]
2024-06-10 03:28:56,687	lasttry	INFO	[2.8945693969726562, 1.9318751096725464, 2.638522148132324, 23.967788696289062, 1.9649029970169067, 1.4614824056625366, 7600, 0.0001998500468671882]
2024-06-10 03:30:02,541	lasttry	INFO	====> Epoch: 6
2024-06-10 03:30:59,818	lasttry	INFO	Train Epoch: 7 [6%]
2024-06-10 03:30:59,818	lasttry	INFO	[2.7923457622528076, 2.0070009231567383, 2.1290266513824463, 21.939626693725586, 2.118942975997925, 1.3865233659744263, 7800, 0.00019982506561132978]
2024-06-10 03:32:50,791	lasttry	INFO	Train Epoch: 7 [22%]
2024-06-10 03:32:50,791	lasttry	INFO	[2.679713010787964, 2.292402982711792, 2.8528311252593994, 24.759870529174805, 1.9554134607315063, 1.5660308599472046, 8000, 0.00019982506561132978]
2024-06-10 03:33:07,926	lasttry	INFO	Saving model and optimizer state at iteration 7 to checkpoints\lasttry\G_8000.pth
2024-06-10 03:33:08,428	lasttry	INFO	Saving model and optimizer state at iteration 7 to checkpoints\lasttry\D_8000.pth
